DeliveryID,DriverID,VehicleID,RouteID,StartTime,DistanceKM,EndTime
314,43.0,32.0,55,2024-07-19 09:22:43,14.3,2024-07-19 09:49:37.420670920
315,25.0,48.0,27,2023-07-26 01:54:12,21.4,
316,62.0,13.0,97,2022-09-19 15:10:16,15.0,
317,13.0,46.0,116,2022-12-19 08:30:30,17.7,2022-12-19 09:05:12.328081800
318,94.0,11.0,109,2025-03-02 12:05:55,18.5,
319,83.0,34.0,173,2025-03-02 00:23:27,14.3,2025-03-02 00:48:22.223666700
320,24.0,,171,,16.2,2023-04-25 03:34:29.033802340
321,97.0,12.0,42,2023-11-30 12:29:39,23.4,2023-11-30 12:58:43.537844880
322,59.0,49.0,6,2023-04-18 04:56:31,24.3,2023-04-18 05:31:10.046928820
323,77.0,31.0,48,2023-02-09 23:56:04,22.4,2023-02-10 00:39:57.216555340
324,95.0,41.0,186,2022-12-23 19:45:31,11.6,2022-12-23 20:06:28.827294520
325,38.0,22.0,27,2024-07-02 17:00:25,21.4,2024-07-02 17:27:01.981604620
326,8.0,26.0,160,2024-11-09 15:54:57,14.0,2024-11-09 16:17:48.413454240
327,58.0,43.0,166,2025-06-07 10:38:06,12.1,2025-06-07 10:58:53.919763200
328,,,86,2024-03-21 19:32:06,23.4,2024-03-21 20:18:23.767269360
329,19.0,35.0,181,2025-05-13 02:50:16,19.4,2025-05-13 03:24:39.943461940
330,96.0,49.0,96,2025-06-10 18:47:56,5.2,2025-06-10 18:56:49.808027120
331,30.0,38.0,27,2023-07-24 00:03:24,21.4,2023-07-24 00:44:38.039411580
332,55.0,4.0,40,2025-04-15 15:09:16,7.7,2025-04-15 15:22:34.682414140
333,46.0,45.0,94,2024-04-01 11:01:13,6.9,2024-04-01 11:14:38.518826500
334,38.0,49.0,163,2022-10-10 12:56:07,15.9,2022-10-10 13:21:27.886765000
335,17.0,10.0,118,2025-04-03 23:11:42,13.6,2025-04-03 23:35:50.279252160
336,98.0,18.0,190,2024-11-22 16:06:36,22.7,2024-11-22 16:45:18.759875700
337,80.0,46.0,129,2024-11-11 17:00:32,12.1,2024-11-11 17:20:24.107114420
338,59.0,48.0,155,2022-07-25 23:27:34,13.8,2022-07-25 23:47:42.280255000
339,37.0,19.0,22,2023-08-24 08:41:51,19.8,2023-08-24 09:19:55.551019140
340,55.0,15.0,125,2024-12-10 19:18:32,13.9,2024-12-10 19:38:12.973791980
341,,23.0,111,2024-03-17 23:25:41,20.8,2024-03-17 23:53:17.734407860
342,66.0,23.0,176,2025-02-18 12:38:32,10.9,2025-02-18 12:57:49.344618200
343,69.0,21.0,24,2022-10-26 15:42:13,7.8,2022-10-26 15:54:59.229382900
344,42.0,26.0,151,2022-09-26 23:55:19,12.3,2022-09-27 00:12:39.792936100
345,83.0,45.0,181,,19.4,2022-07-17 16:44:13.230489440
346,65.0,34.0,35,2023-12-23 03:58:59,11.0,2023-12-23 04:14:42.117334400
347,89.0,41.0,73,2024-07-25 17:05:34,21.8,2024-07-25 17:32:50.341562260
348,80.0,13.0,155,2024-05-09 08:22:31,13.8,2024-05-09 08:39:14.778913420
349,94.0,25.0,7,,14.0,2022-07-27 21:29:44.158569059
350,94.0,44.0,152,2023-07-16 22:07:22,16.8,2023-07-16 22:32:55.916419900
351,10.0,,128,2022-11-05 01:32:37,13.2,2022-11-05 01:50:42.666571240
352,40.0,28.0,23,2024-07-18 00:40:45,9.7,2024-07-18 00:56:47.442418560
353,52.0,13.0,7,2025-06-11 12:15:55,14.0,2025-06-11 12:38:10.859166700
354,24.0,27.0,56,2023-08-29 10:45:25,11.2,2023-08-29 11:07:48.915410440
355,59.0,8.0,150,2023-02-27 18:44:04,11.5,2023-02-27 19:06:02.454746440
356,21.0,36.0,93,2024-05-29 00:28:14,24.8,2024-05-29 01:03:22.320176840
357,52.0,,148,2025-06-28 21:52:16,24.4,
358,79.0,6.0,6,2025-02-02 15:33:11,24.3,2025-02-02 16:09:52.200570920
359,5.0,13.0,31,2025-06-14 14:53:24,17.5,2025-06-14 15:19:30.127636800
360,36.0,20.0,105,2024-10-23 14:30:12,24.2,2024-10-23 15:06:20.831873160
361,22.0,5.0,190,,22.7,2025-06-05 04:42:24.932434120
362,8.0,45.0,89,2024-09-18 17:37:24,20.9,2024-09-18 18:11:28.505418060
363,95.0,27.0,128,2023-08-04 20:48:47,13.2,2023-08-04 21:12:35.799630620
364,52.0,49.0,120,2024-02-11 03:12:02,10.9,2024-02-11 03:26:26.842194740
365,1.0,19.0,42,2024-06-13 19:05:50,23.4,2024-06-13 19:41:52.639658600
366,84.0,,102,2024-10-07 08:58:47,18.7,2024-10-07 09:34:05.625974720
367,28.0,4.0,13,2024-09-13 21:47:07,14.3,2024-09-13 22:04:18.772036960
368,31.0,2.0,101,2023-04-21 16:34:48,14.5,2023-04-21 16:59:25.950605160
369,53.0,44.0,155,2025-06-30 20:09:39,13.8,2025-06-30 20:34:53.072202960
370,24.0,26.0,83,2023-09-30 15:27:42,24.5,2023-09-30 16:04:37.412859000
371,45.0,33.0,80,2023-04-20 18:32:40,14.8,2023-04-20 19:00:53.320798120
372,7.0,44.0,47,2025-02-21 12:48:29,16.2,2025-02-21 13:17:27.473868140
373,2.0,45.0,185,2023-11-21 07:07:30,15.3,2023-11-21 07:33:16.681791600
374,73.0,38.0,78,2025-06-30 02:04:39,6.2,2025-06-30 02:13:04.420769520
375,63.0,7.0,4,2023-09-10 16:49:19,10.7,2023-09-10 17:07:53.565384580
376,83.0,29.0,103,2025-02-06 00:02:46,16.3,2025-02-06 00:33:11.939197120
377,41.0,5.0,150,2024-11-21 12:50:08,11.5,2024-11-21 13:10:38.909792540
378,89.0,9.0,111,2024-03-03 15:06:48,20.8,2024-03-03 15:41:19.537091880
379,23.0,13.0,54,2023-03-21 04:14:30,11.4,2023-03-21 04:34:41.816446140
380,50.0,46.0,129,2023-02-06 01:33:23,12.1,2023-02-06 01:57:21.576883280
381,74.0,40.0,179,2023-11-02 22:25:59,20.7,2023-11-02 22:51:00.135193220
382,87.0,48.0,114,2023-08-11 11:48:12,11.8,2023-08-11 12:08:37.649169540
383,33.0,46.0,63,2024-11-26 04:31:07,16.6,2024-11-26 05:01:34.056488320
384,43.0,29.0,30,2022-07-21 23:19:40,6.2,2022-07-21 23:30:16.534118020
385,83.0,18.0,91,2023-05-22 14:54:35,9.9,2023-05-22 15:08:37.573364120
386,55.0,30.0,162,2023-12-28 13:20:54,23.5,2023-12-28 14:04:34.070343300
387,51.0,10.0,29,2024-09-25 15:28:39,9.4,2024-09-25 15:46:47.880560460
388,98.0,19.0,68,2024-10-06 06:18:25,19.8,2024-10-06 06:53:00.202897060
389,37.0,48.0,199,2023-10-16 07:45:14,21.9,2023-10-16 08:20:27.988644380
390,63.0,9.0,57,2023-05-17 17:54:53,22.7,2023-05-17 18:28:46.543228520
391,67.0,21.0,33,2022-10-16 15:59:30,18.4,2022-10-16 16:26:26.306128620
392,45.0,1.0,110,2023-02-15 00:12:12,12.7,2023-02-15 00:34:47.279572680
393,71.0,41.0,102,2024-09-19 09:18:05,18.7,2024-09-19 09:49:36.353956880
394,49.0,26.0,193,2023-08-20 05:05:56,16.5,2023-08-20 05:27:48.225654080
395,1.0,14.0,119,2023-04-02 16:24:37,18.2,2023-04-02 16:48:30.662029540
396,54.0,39.0,162,2025-01-17 08:41:02,23.5,2025-01-17 09:10:34.199901740
397,36.0,29.0,104,2023-02-23 21:43:57,23.6,2023-02-23 22:25:10.482301860
398,65.0,43.0,50,2022-09-17 07:59:24,23.7,2022-09-17 08:33:48.020908440
399,41.0,7.0,185,2024-08-21 09:03:21,15.3,2024-08-21 09:21:57.466069200
400,94.0,24.0,86,2025-06-11 04:39:06,23.4,2025-06-11 05:13:30.096480720
401,50.0,27.0,49,2022-08-03 00:31:14,24.1,2022-08-03 01:16:11.792543000
402,96.0,42.0,176,2022-11-22 01:14:14,10.9,2022-11-22 01:29:28.377035780
403,49.0,2.0,79,2024-12-13 12:18:10,23.7,2024-12-13 12:58:37.125791380
404,83.0,2.0,184,2024-05-11 16:10:08,7.2,2024-05-11 16:21:18.350360840
405,47.0,16.0,87,2023-12-17 00:54:59,9.8,2023-12-17 01:11:02.800625180
406,10.0,,140,2023-04-18 23:32:09,14.9,2023-04-18 23:57:07.896640500
407,44.0,40.0,113,2023-12-16 08:14:59,7.0,2023-12-16 08:25:55.816489520
408,44.0,26.0,56,2023-06-03 05:26:00,11.2,2023-06-03 05:39:57.503300580
409,97.0,10.0,137,2023-08-17 19:25:20,8.3,2023-08-17 19:39:03.769854080
410,4.0,15.0,111,2024-01-06 07:37:25,20.8,2024-01-06 08:08:59.488772680
411,64.0,48.0,109,2022-11-04 12:06:31,18.5,2022-11-04 12:31:40.493356060
412,20.0,25.0,157,2025-01-18 05:57:41,15.0,2025-01-18 06:26:26.485907240
413,54.0,4.0,165,2022-08-12 11:14:43,20.4,2022-08-12 11:51:12.556991020
414,79.0,26.0,149,2023-02-18 05:25:00,14.8,2023-02-18 05:46:07.402082940
415,41.0,23.0,119,2023-01-01 23:36:57,18.2,2023-01-02 00:06:38.232988920
416,30.0,37.0,1,2022-07-23 20:45:12,13.5,2022-07-23 21:11:48.097334640
417,71.0,49.0,76,2024-06-02 21:38:10,6.4,2024-06-02 21:47:06.205794880
418,41.0,42.0,65,2023-07-14 23:14:49,12.6,2023-07-14 23:39:29.178133240
419,82.0,4.0,155,2024-01-16 07:31:45,13.8,2024-01-16 07:55:51.258555000
420,94.0,1.0,24,2025-06-04 10:11:52,7.8,2025-06-04 10:24:36.089240620
421,8.0,1.0,88,2022-12-22 06:27:14,10.0,2022-12-22 06:47:05.939692400
422,85.0,39.0,177,2022-11-14 21:30:59,21.6,2022-11-14 22:02:40.189347500
423,71.0,3.0,34,2023-08-24 13:39:57,18.9,2023-08-24 14:06:50.211333240
424,69.0,48.0,103,2025-07-09 00:08:53,16.3,
425,32.0,48.0,119,2023-06-03 16:38:50,18.2,2023-06-03 17:11:36.349899920
426,80.0,15.0,124,2023-03-31 08:54:10,7.1,2023-03-31 09:04:36.051831340
427,,43.0,57,2024-02-14 12:24:38,22.7,2024-02-14 12:53:44.369863700
428,62.0,18.0,50,2024-07-15 21:08:02,23.7,2024-07-15 21:48:41.369440940
429,90.0,21.0,174,2024-06-21 23:59:26,18.8,2024-06-22 00:25:20.820400880
430,27.0,8.0,10,2023-08-08 23:03:44,8.6,2023-08-08 23:14:04.918515440
431,39.0,25.0,128,2025-02-22 00:36:54,13.2,2025-02-22 00:54:50.586151920
432,92.0,32.0,91,2022-11-14 05:36:10,9.9,2022-11-14 05:54:32.057907820
433,,6.0,7,2023-09-08 17:18:00,14.0,2023-09-08 17:45:19.846726980
434,66.0,50.0,142,2023-07-28 00:46:56,5.1,2023-07-28 00:55:45.246044780
435,,40.0,143,2024-04-11 02:36:08,21.8,2024-04-11 03:07:42.496509980
436,71.0,20.0,51,2025-01-31 09:19:10,19.9,2025-01-31 09:49:59.742265780
437,84.0,49.0,183,2025-02-01 08:01:22,5.5,2025-02-01 08:08:49.360867600
438,13.0,29.0,125,2022-12-27 20:31:02,13.9,2022-12-27 20:57:30.455030480
439,96.0,5.0,108,2024-05-04 11:01:53,16.3,2024-05-04 11:30:07.351014740
440,29.0,35.0,160,2024-10-11 06:55:57,14.0,2024-10-11 07:13:41.725265460
441,68.0,,187,2024-04-20 10:56:38,9.6,2024-04-20 11:10:58.283041400
442,83.0,39.0,101,2022-12-25 22:32:26,14.5,2022-12-25 22:56:04.463727380
443,10.0,12.0,73,2022-08-16 10:18:35,21.8,2022-08-16 10:58:38.926196780
444,100.0,33.0,39,,24.4,2023-06-22 21:23:44.894988480
445,76.0,35.0,175,2025-02-26 07:48:19,25.0,2025-02-26 08:20:58.208107960
446,58.0,42.0,33,2023-06-20 14:15:57,18.4,2023-06-20 14:50:18.879470760
447,86.0,38.0,33,2023-04-30 05:43:50,18.4,2023-04-30 06:06:52.900231700
448,27.0,48.0,38,,23.3,2023-01-14 02:11:17.564542560
449,99.0,46.0,21,,19.1,2023-01-01 17:48:40.464069380
450,58.0,8.0,69,2024-12-12 23:52:08,19.7,2024-12-13 00:16:46.756120160
451,81.0,38.0,171,2022-11-05 17:53:47,16.2,2022-11-05 18:13:38.609935760
452,70.0,31.0,11,2024-04-12 12:42:53,15.6,2024-04-12 13:03:25.530685520
453,45.0,11.0,188,2023-03-13 04:31:32,8.7,2023-03-13 04:48:04.438124240
454,50.0,4.0,174,2024-11-16 17:01:12,18.8,2024-11-16 17:28:01.725112440
455,48.0,40.0,126,2025-06-07 18:52:12,7.7,2025-06-07 19:04:23.702791320
456,43.0,5.0,200,2023-07-03 11:19:41,21.3,2023-07-03 11:53:32.627774840
457,14.0,42.0,56,2022-12-20 03:07:23,11.2,2022-12-20 03:29:44.453353100
458,97.0,22.0,41,2024-09-15 20:49:41,9.1,2024-09-15 21:03:15.489127400
459,44.0,44.0,107,2025-01-16 20:11:54,23.6,2025-01-16 20:45:13.504519080
460,28.0,17.0,43,2022-07-24 21:56:06,15.7,
461,61.0,20.0,52,2025-02-22 03:30:05,18.9,2025-02-22 04:01:43.339267040
462,38.0,43.0,48,2025-06-13 03:50:59,22.4,2025-06-13 04:23:03.050443160
463,71.0,12.0,12,2022-11-30 11:35:34,21.7,2022-11-30 12:06:35.845351600
464,75.0,44.0,135,2023-09-02 07:46:51,8.4,2023-09-02 07:57:30.621444000
465,33.0,17.0,99,2022-09-05 03:10:57,22.9,2022-09-05 03:48:37.910006640
466,67.0,27.0,44,2022-12-05 03:47:41,10.4,2022-12-05 04:06:11.064992239
467,22.0,23.0,134,2025-03-17 13:10:08,15.4,2025-03-17 13:34:27.708439400
468,13.0,5.0,147,2024-10-12 10:39:29,14.6,2024-10-12 11:07:20.013368120
469,93.0,49.0,106,2023-04-29 11:27:32,20.0,
470,6.0,28.0,106,2025-05-14 21:05:05,20.0,
471,64.0,37.0,144,2024-11-21 06:17:23,13.8,2024-11-21 06:36:42.718559660
472,54.0,30.0,139,2025-03-24 05:37:03,10.0,2025-03-24 05:50:59.780796660
473,43.0,45.0,100,2023-05-31 19:24:45,9.2,2023-05-31 19:38:07.172567880
474,55.0,29.0,59,2025-02-06 01:20:11,20.2,
475,28.0,14.0,92,2024-01-17 03:11:07,11.0,2024-01-17 03:27:29.516405500
476,58.0,8.0,124,2022-08-06 19:09:44,7.1,2022-08-06 19:21:13.983644360
477,15.0,,116,2022-10-21 14:46:54,17.7,2022-10-21 15:12:01.763992200
478,24.0,27.0,87,2024-08-30 20:23:11,9.8,2024-08-30 20:36:04.119270560
479,,6.0,163,2022-10-14 07:06:43,15.9,2022-10-14 07:34:00.700081540
480,62.0,7.0,60,2024-07-10 12:35:32,12.4,2024-07-10 12:55:49.314968480
481,65.0,26.0,163,2024-03-23 05:01:01,15.9,2024-03-23 05:20:57.565098940
482,26.0,42.0,145,2024-04-15 20:41:49,24.5,2024-04-15 21:28:31.157404960
483,95.0,30.0,167,2025-06-03 08:45:37,5.9,2025-06-03 08:55:05.583446980
484,61.0,17.0,132,2022-10-20 22:11:57,20.6,2022-10-20 22:42:11.764201200
485,87.0,6.0,176,2024-09-05 12:15:06,10.9,2024-09-05 12:34:58.560653880
486,96.0,3.0,199,2024-02-12 17:48:26,21.9,2024-02-12 18:16:40.629233180
487,1.0,19.0,48,2022-08-03 07:14:27,22.4,2022-08-03 07:49:49.208450460
488,82.0,19.0,82,2025-05-19 08:17:38,15.6,2025-05-19 08:43:12.120839839
489,81.0,24.0,108,2022-08-13 13:48:47,16.3,2022-08-13 14:18:27.057790820
490,46.0,28.0,62,2023-03-18 01:34:59,5.3,2023-03-18 01:42:54.790232360
491,92.0,35.0,127,2025-06-28 11:37:03,14.0,2025-06-28 12:03:25.535799420
492,1.0,35.0,23,2022-07-16 04:36:38,9.7,2022-07-16 04:53:41.236506860
493,51.0,5.0,188,2024-10-04 20:58:52,8.7,2024-10-04 21:14:40.401070720
494,36.0,38.0,156,2023-09-16 01:54:38,21.4,2023-09-16 02:36:54.236554700
495,69.0,6.0,105,2024-01-16 19:52:00,24.2,2024-01-16 20:37:23.665766160
496,69.0,29.0,42,2022-09-07 19:18:37,23.4,
497,66.0,23.0,166,2024-03-19 04:18:23,12.1,2024-03-19 04:39:09.287063840
498,75.0,45.0,83,,24.5,2025-06-08 15:56:58.487232000
499,99.0,,58,2023-12-09 05:09:20,21.1,2023-12-09 05:43:31.043140340
500,30.0,32.0,191,2023-03-18 20:22:58,13.6,2023-03-18 20:46:42.931742140
501,96.0,1.0,187,2022-12-23 07:52:35,9.6,2022-12-23 08:05:25.577950820
502,8.0,49.0,21,2023-11-22 04:03:12,19.1,
503,2.0,34.0,50,2022-12-19 13:58:10,23.7,2022-12-19 14:40:58.087214140
504,100.0,44.0,130,2025-03-27 22:24:30,17.0,2025-03-27 22:56:59.337399660
505,25.0,28.0,81,2025-03-29 12:29:49,16.0,2025-03-29 12:58:06.394241440
506,19.0,50.0,75,2025-01-29 14:26:58,7.7,2025-01-29 14:41:36.502459540
507,71.0,7.0,13,2023-10-07 12:53:03,14.3,2023-10-07 13:12:03.945128820
508,14.0,37.0,56,2023-03-30 15:38:04,11.2,2023-03-30 15:58:47.816819800
509,4.0,29.0,17,2024-03-26 07:00:02,5.6,2024-03-26 07:11:01.357598900
510,46.0,19.0,45,2022-08-19 13:14:06,17.1,2022-08-19 13:45:46.568764320
511,33.0,48.0,53,2023-11-24 11:25:00,12.9,
512,37.0,44.0,88,2024-01-23 10:43:59,10.0,2024-01-23 11:03:23.720049860
513,30.0,19.0,37,2023-09-11 13:00:54,22.2,2023-09-11 13:29:13.084629600
514,84.0,20.0,142,,5.1,2025-06-02 21:28:36.328453420
515,78.0,15.0,113,2024-12-29 13:18:08,7.0,2024-12-29 13:31:56.347592300
516,27.0,,198,2023-02-15 23:23:56,16.7,
517,13.0,41.0,169,2022-09-05 12:41:23,7.1,2022-09-05 12:50:33.107928800
518,71.0,8.0,184,2023-03-14 18:55:29,7.2,2023-03-14 19:06:04.908245180
519,82.0,7.0,172,2023-05-21 09:56:34,9.4,2023-05-21 10:13:28.659500140
520,38.0,19.0,150,2024-05-01 04:29:03,11.5,2024-05-01 04:49:45.213936180
521,52.0,28.0,84,2025-03-30 00:19:03,21.3,2025-03-30 00:47:30.399352620
522,73.0,12.0,151,2025-06-16 10:38:17,12.3,2025-06-16 10:57:40.175182280
523,87.0,26.0,172,2025-07-03 11:11:19,9.4,2025-07-03 11:28:40.058766940
524,95.0,35.0,160,2023-06-01 01:00:50,14.0,2023-06-01 01:28:27.687761840
525,66.0,4.0,114,2023-08-07 16:02:44,11.8,2023-08-07 16:22:46.221149000
526,40.0,34.0,87,2025-01-29 09:51:06,9.8,2025-01-29 10:07:51.777926760
527,38.0,7.0,127,2023-06-21 00:41:57,14.0,2023-06-21 01:04:00.402728460
528,41.0,27.0,84,2024-05-20 23:00:31,21.3,2024-05-20 23:35:15.732893620
529,5.0,,165,2023-11-21 06:09:55,20.4,2023-11-21 06:36:00.675762160
530,64.0,33.0,46,2025-04-20 08:15:13,21.1,2025-04-20 08:46:26.262814960
531,56.0,12.0,39,2023-12-19 15:31:57,24.4,2023-12-19 16:11:07.942382640
532,87.0,19.0,107,2025-05-19 19:57:56,23.6,2025-05-19 20:31:26.698739420
533,49.0,17.0,162,2023-06-18 06:37:45,23.5,2023-06-18 07:12:42.887147400
534,59.0,18.0,81,2022-10-08 04:11:25,16.0,2022-10-08 04:43:02.879023720
535,96.0,3.0,85,2024-08-25 16:46:34,21.1,
536,39.0,13.0,122,2024-09-20 13:45:39,19.2,2024-09-20 14:13:20.316194100
537,80.0,32.0,1,2023-08-24 12:41:09,13.5,2023-08-24 13:03:39.402202380
538,55.0,5.0,109,2022-12-05 11:15:53,18.5,2022-12-05 11:42:12.722592800
539,75.0,25.0,166,,12.1,2025-04-30 20:03:23.090206840
540,,22.0,98,,20.7,2024-07-01 14:42:51.759719920
541,64.0,8.0,157,2022-08-21 15:43:04,15.0,2022-08-21 16:08:43.509546220
542,3.0,16.0,194,2025-01-11 08:22:32,12.3,2025-01-11 08:45:39.358876940
543,8.0,32.0,148,2023-05-09 10:15:49,24.4,2023-05-09 10:57:57.203784039
544,79.0,5.0,42,,23.4,2023-02-12 07:09:49.830318280
545,73.0,36.0,57,2023-03-30 03:38:54,22.7,2023-03-30 04:20:34.864487520
546,16.0,25.0,115,2024-11-26 02:14:05,12.9,2024-11-26 02:31:45.566609960
547,26.0,16.0,77,2024-09-29 01:29:53,9.4,2024-09-29 01:45:56.217999020
548,32.0,24.0,8,2024-01-11 08:20:49,6.6,2024-01-11 08:32:09.085230460
549,82.0,14.0,59,2024-05-09 05:40:49,20.2,2024-05-09 06:18:02.703496300
550,8.0,13.0,139,2024-03-28 23:22:34,10.0,2024-03-28 23:38:36.795097780
551,60.0,23.0,87,2024-09-05 13:19:37,9.8,2024-09-05 13:34:19.453171360
552,96.0,25.0,36,2025-02-06 01:52:20,14.5,2025-02-06 02:15:44.547642380
553,74.0,27.0,28,2022-09-17 01:02:39,22.5,2022-09-17 01:39:28.417486740
554,12.0,8.0,81,2024-05-13 05:17:53,16.0,2024-05-13 05:47:35.941294640
555,76.0,18.0,72,2022-09-20 06:41:55,24.1,2022-09-20 07:14:47.426145700
556,59.0,37.0,1,2024-10-28 03:57:59,13.5,2024-10-28 04:23:19.747210520
557,59.0,6.0,93,2024-07-23 13:37:00,24.8,2024-07-23 14:14:00.938340240
558,74.0,6.0,180,2024-05-19 00:13:33,12.0,2024-05-19 00:35:05.464691700
559,34.0,25.0,3,2025-02-08 02:45:40,24.7,
560,30.0,20.0,13,2023-08-01 20:35:01,14.3,2023-08-01 21:00:17.178903580
561,44.0,23.0,97,2024-06-02 00:39:01,15.0,2024-06-02 01:06:36.409110700
562,95.0,17.0,23,2023-09-03 14:49:09,9.7,2023-09-03 15:05:07.235282640
563,38.0,32.0,34,2023-03-25 19:38:27,18.9,2023-03-25 20:10:29.850881940
564,25.0,16.0,154,2025-02-18 09:29:08,24.1,2025-02-18 10:11:41.937428420
565,24.0,37.0,5,2023-03-28 02:25:43,20.3,2023-03-28 03:01:15.403621120
566,97.0,20.0,136,2022-12-08 23:26:40,10.4,2022-12-08 23:45:11.925842740
567,61.0,3.0,81,2024-04-29 19:08:18,16.0,2024-04-29 19:38:22.550660940
568,9.0,1.0,125,2024-07-21 02:38:40,13.9,2024-07-21 02:57:47.928554199
569,89.0,37.0,153,2024-06-29 23:54:44,18.6,2024-06-30 00:20:14.912290640
570,84.0,35.0,183,2024-05-20 00:50:52,5.5,2024-05-20 01:01:44.260157860
571,48.0,16.0,28,,22.5,
572,81.0,48.0,8,2023-09-07 20:47:58,6.6,2023-09-07 20:59:00.652186900
573,52.0,,124,2023-10-13 03:15:03,7.1,2023-10-13 03:23:36.987333900
574,,3.0,19,2024-04-27 15:37:40,9.1,2024-04-27 15:54:48.558395320
575,,44.0,141,2023-07-15 01:11:06,14.2,2023-07-15 01:36:40.688222340
576,36.0,17.0,154,2023-08-11 22:15:40,24.1,2023-08-11 23:03:01.535968360
577,20.0,44.0,167,2023-12-27 19:43:44,5.9,2023-12-27 19:50:52.527428659
578,90.0,42.0,51,2025-03-21 03:57:00,19.9,2025-03-21 04:21:20.047789560
579,,34.0,6,2024-12-15 19:06:07,24.3,2024-12-15 19:45:20.154274780
580,12.0,42.0,13,2023-04-03 17:01:06,14.3,2023-04-03 17:28:03.192177240
581,7.0,34.0,52,2024-10-21 10:36:57,18.9,2024-10-21 11:14:37.122217680
582,40.0,17.0,87,2024-06-02 12:30:24,9.8,2024-06-02 12:44:40.139867640
583,94.0,24.0,36,2023-05-01 03:10:30,14.5,2023-05-01 03:28:19.309125360
584,86.0,,122,2023-11-11 20:28:15,19.2,2023-11-11 20:54:17.580194040
585,42.0,2.0,107,2023-11-17 20:03:37,23.6,2023-11-17 20:48:29.677346380
586,93.0,14.0,145,2023-02-27 03:53:55,24.5,2023-02-27 04:32:27.545645320
587,86.0,10.0,193,2023-10-22 10:52:23,16.5,2023-10-22 11:23:26.819109320
588,88.0,15.0,43,2022-07-28 22:47:28,15.7,2022-07-28 23:11:52.929288520
589,67.0,37.0,141,2023-12-05 22:21:17,14.2,2023-12-05 22:38:55.790496620
590,50.0,46.0,92,2025-03-21 07:13:20,11.0,2025-03-21 07:31:58.079721560
591,41.0,18.0,191,,13.6,2023-10-21 16:28:36.612227880
592,,45.0,183,2024-08-21 04:34:02,5.5,2024-08-21 04:42:47.717244440
593,90.0,13.0,112,2023-08-18 20:26:58,15.0,2023-08-18 20:56:21.258935620
594,69.0,35.0,142,2024-02-10 09:41:32,5.1,2024-02-10 09:49:31.091957180
595,,36.0,199,2024-11-20 03:26:02,21.9,2024-11-20 04:06:16.109679020
596,86.0,37.0,101,,14.5,2024-04-24 09:18:22.003143140
597,34.0,10.0,41,2024-04-02 00:33:59,9.1,2024-04-02 00:48:23.444214080
598,,29.0,171,2024-10-25 16:11:51,16.2,2024-10-25 16:38:53.613903120
599,96.0,34.0,191,2023-02-07 02:35:07,13.6,2023-02-07 02:52:40.117257100
600,,24.0,82,2024-10-15 21:28:51,15.6,2024-10-15 21:51:20.512309620
601,73.0,27.0,169,2023-09-25 08:40:51,7.1,2023-09-25 08:53:34.253516040
602,3.0,9.0,9,2024-05-11 17:44:04,7.7,2024-05-11 17:54:26.371899580
603,86.0,9.0,148,2023-12-04 07:00:08,24.4,2023-12-04 07:31:55.242247400
604,24.0,10.0,149,2023-11-03 21:56:12,14.8,2023-11-03 22:17:30.205322520
605,74.0,12.0,102,2023-08-30 16:55:16,18.7,2023-08-30 17:30:33.404004700
606,35.0,15.0,100,2023-08-15 01:34:18,9.2,2023-08-15 01:50:57.315849480
607,20.0,3.0,25,2023-01-24 11:23:33,21.3,2023-01-24 12:02:20.801933160
608,44.0,28.0,194,2024-11-06 02:56:27,12.3,2024-11-06 03:14:22.978921320
609,76.0,9.0,30,2024-07-03 10:53:22,6.2,
610,48.0,39.0,128,,13.2,2022-10-18 00:27:19.645261020
611,43.0,30.0,72,2023-12-04 07:12:25,24.1,2023-12-04 07:52:38.314337020
612,76.0,23.0,25,2025-02-10 15:53:19,21.3,2025-02-10 16:30:50.616787420
613,81.0,30.0,94,,6.9,2022-09-26 21:32:23.957545040
614,68.0,16.0,158,2023-02-05 04:45:03,9.8,2023-02-05 05:00:57.376575540
615,72.0,36.0,31,2022-09-24 21:04:25,17.5,2022-09-24 21:29:19.363251460
616,71.0,30.0,96,2024-05-29 11:17:23,5.2,2024-05-29 11:25:08.329833620
617,55.0,46.0,36,2023-04-06 13:32:42,14.5,2023-04-06 13:58:33.952030920
618,82.0,37.0,169,2023-09-23 13:49:39,7.1,
619,26.0,,61,2023-01-04 14:09:59,16.3,2023-01-04 14:29:54.578950820
620,31.0,28.0,157,2023-04-16 09:29:43,15.0,2023-04-16 09:59:02.846727280
621,54.0,20.0,162,2024-10-26 16:20:01,23.5,2024-10-26 16:53:16.445441680
622,56.0,14.0,19,2022-07-27 03:25:58,9.1,2022-07-27 03:43:29.633783319
623,56.0,45.0,5,,20.3,2023-09-10 00:37:04.392275280
624,53.0,29.0,148,2024-12-27 06:40:41,24.4,2024-12-27 07:19:42.441977240
625,72.0,46.0,29,2025-06-02 09:05:54,9.4,2025-06-02 09:20:34.116659460
626,61.0,37.0,3,2024-01-24 22:45:17,24.7,2024-01-24 23:33:09.029913740
627,34.0,19.0,84,2024-02-29 14:35:29,21.3,2024-02-29 15:04:35.369603240
628,46.0,17.0,25,2024-03-28 01:29:45,21.3,2024-03-28 02:05:43.946023980
629,,1.0,69,2023-08-29 15:35:23,19.7,2023-08-29 16:04:01.894287980
